Time;Hip_x;Hip_vel;Hip_omega;Hip_AO;target_cos;target_sin;target_omega;filter_hip_x
17:22:18.530997;-0.0031887482996129;-0.1167466744969184;0.8152279853820801;-2.9359139077557934;1.0;0.0;0.0;-0.00031283841886458886
17:22:18.541098;-0.0031887482996129;-0.1167466744969184;0.8152279853820801;-2.9359139077557934;1.0;0.0;0.0;-0.00039225907800941934
17:22:18.555747;-0.0031887482996129;0.0;1.193209171295166;-2.9370360722046094;1.0;0.0;0.0;-0.0004802115907890277
17:22:18.566267;-0.0031887482996129;0.0;1.193209171295166;-2.9370360722046094;1.0;0.0;0.0;-0.0005759352557776677
17:22:18.576359;-0.0031887482996129;0.0;1.193209171295166;-2.9370360722046094;1.0;0.0;0.0;-0.0006783613440475552
17:22:18.586574;-0.0031887482996129;0.0;1.193209171295166;-2.9370360722046094;1.0;0.0;0.0;-0.0007860659510427673
17:22:18.597486;-0.0041979852381195;-0.1009236938506573;0.9793140888214112;-2.938767021477151;1.0;0.0;0.0;-0.0008973175420238143
17:22:18.607641;-0.0041979852381195;-0.1009236938506573;0.9793140888214112;-2.938767021477151;1.0;0.0;0.0;-0.00101027150680505
17:22:18.618567;-0.0041979852381195;-0.1009236938506573;0.9793140888214112;-2.938767021477151;1.0;0.0;0.0;-0.0011232039258765824
17:22:18.631629;-0.0041979852381195;0.0;1.2040493488311768;-2.9397931004982816;1.0;0.0;0.0;-0.0012345822886526768
17:22:18.642498;-0.0041979852381195;0.0;1.2040493488311768;-2.9397931004982816;1.0;0.0;0.0;-0.0013429827749977398
17:22:18.653382;-0.0041979852381195;0.0;1.2040493488311768;-2.9397931004982816;1.0;0.0;0.0;-0.0014470008882183645
17:22:18.663538;-0.0041979852381195;0.0;1.2040493488311768;-2.9397931004982816;1.0;0.0;0.0;-0.0015452091075991408
17:22:18.674362;-0.0041979852381195;0.0;1.0509116649627686;-2.9404185352991767;1.0;0.0;0.0;-0.0016361504387147833
17:22:18.685078;-0.0041979852381195;0.0;1.0509116649627686;-2.9404185352991767;1.0;0.0;0.0;-0.0017183579095439428
17:22:18.697496;-0.0041979852381195;0.0;1.0509116649627686;-2.9404185352991767;1.0;0.0;0.0;-0.0017903912913677766
17:22:18.707716;-0.005207970909475;-0.1009985671355513;1.168250322341919;-2.9404185352991767;1.0;0.0;0.0;-0.0018509258604361024
17:22:18.717843;-0.005207970909475;-0.1009985671355513;1.168250322341919;-2.9417956203590343;1.0;0.0;0.0;-0.0018989522442479853
17:22:18.728287;-0.005207970909475;-0.1009985671355513;1.168250322341919;-2.9417956203590343;1.0;0.0;0.0;-0.0019339861771687644
17:22:18.738397;-0.005207970909475;-0.1009985671355513;1.168250322341919;-2.9417956203590343;1.0;0.0;0.0;-0.0019560922901973084
17:22:18.748754;-0.005207970909475;0.0;1.1565098762512207;-2.942647129338884;1.0;0.0;0.0;-0.0019657377621211773
17:22:18.759399;-0.005207970909475;0.0;1.1565098762512207;-2.942647129338884;1.0;0.0;0.0;-0.001963628482945238
17:22:18.769546;-0.005207970909475;0.0;1.1565098762512207;-2.942647129338884;1.0;0.0;0.0;-0.0019505866335896588
17:22:18.781081;-0.005207970909475;0.0;1.1565098762512207;-2.942647129338884;1.0;0.0;0.0;-0.0019274631151015575
