Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;
14:29:28.997115;-0.029487522;-0.070459393;0.010370071;-2.126401479;
14:29:29.007644;-0.029487522;0;0.009600018;-2.126650215;
14:29:29.018745;-0.029487522;0;0.009600018;-2.126650215;
14:29:29.028832;-0.030518907;-0.068690656;0.008482124;-2.127073579;
14:29:29.039972;-0.032581516;-0.142322019;0.006833964;-2.12778692;
14:29:29.050049;-0.034582436;-0.131659516;0.004612479;-2.128811061;
14:29:29.062451;-0.035613597;-0.074180098;0.00249485;-2.129820784;
14:29:29.072722;-0.035613597;-0.074180098;0.00249485;-2.129820784;
14:29:29.082825;-0.037931644;-0.161577632;0.001;-2.131151972;
14:29:29.093411;-0.03896268;-0.079452944;0.001;-2.132386324;
14:29:29.103892;-0.04096374;-0.149877315;0.001;-2.133827038;
14:29:29.114172;-0.04096374;-0.149877315;0.001;-2.133827038;
14:29:29.124487;-0.041934441;-0.067421621;0.001;-2.135359546;
14:29:29.134837;-0.041934441;0;0.001;-2.13658123;
14:29:29.145184;-0.043219244;-0.095437386;0.001;-2.137900499;
14:29:29.157332;-0.043219244;-0.095437386;0.001;-2.137900499;
14:29:29.167532;-0.044190321;-0.072788274;0.001;-2.139209358;
14:29:29.177783;-0.045162004;-0.071582884;0.001;-2.140542657;
14:29:29.192161;-0.046444637;-0.094473035;0.001;-2.141927304;
