Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;
17:13:26.895533;0.04815465;-2.597282969;4.81888178;0.282400692;
17:13:26.906216;0.022945975;-1.489610006;4.861477916;0.385648094;
17:13:26.918277;0.022945975;-1.489610006;4.861477916;0.385648094;
17:13:26.928970;-0.031582725;-3.078785503;4.924856056;0.504052634;
17:13:26.939090;-0.059560807;-1.677441195;4.976731705;0.612605742;
17:13:26.951913;-0.059560807;-1.677441195;4.976731705;0.612605742;
17:13:26.962563;-0.069829318;-0.608011191;5.010274057;0.713745291;
17:13:26.972670;-0.089790786;-1.255482479;5.034757661;0.805867432;
17:13:26.984317;-0.089790786;-1.255482479;5.034757661;0.805867432;
17:13:26.995177;-0.111613608;-1.329135834;5.055836091;0.899268524;
17:13:27.005286;-0.12196776;-0.64337804;5.067502324;0.986578576;
17:13:27.016668;-0.12196776;-0.64337804;5.067502324;0.986578576;
17:13:27.027293;-0.145583316;-1.451320734;5.079387106;1.075090488;
17:13:27.037395;-0.168745753;-1.457733845;5.090960539;1.161689726;
17:13:27.048809;-0.168745753;-1.457733845;5.090960539;1.161689726;
17:13:27.059822;-0.181324807;-0.781822389;5.099099644;1.247744856;
17:13:27.070479;-0.193131984;-0.713999511;5.104740728;1.334941646;
17:13:27.086082;-0.193131984;-0.713999511;5.104740728;1.334941646;
17:13:27.096535;-0.214244761;-1.066128713;5.110719357;1.439090934;
17:13:27.106613;-0.232307194;-1.137731664;5.113591537;1.521691226;
17:13:27.117059;-0.232307194;-1.137731664;5.113591537;1.521691226;
17:13:27.127479;-0.248098142;-0.974819436;5.113931622;1.604702622;
17:13:27.137572;-0.243876935;0.270987484;5.112071307;1.683420479;
17:13:27.152804;-0.253381215;-0.584265868;5.107370919;1.764192839;
17:13:27.163395;-0.253381215;-0.584265868;5.107370919;1.764192839;
